"date","away","home","doubleheader","name","team","one","two","three","four","five","six","seven","eight","nine","ten","eleven","twelve","ab","h","rbi","r","id"
"2013-09-14","NC","LG",0,"이병규","LG",0,7005,0,1011,0,7006,0,7006,0,0,0,0,4,1,0,0,750
"2013-09-15","NC","LG",0,"이병규","LG",0,1019,0,7006,0,3000,0,7006,0,0,0,0,3,1,0,0,750
"2013-09-17","LG","SK",0,"이병규","LG",0,7004,0,7104,0,7104,1018,0,7002,0,0,0,5,1,1,0,750
"2013-09-18","LG","SK",0,"이병규","LG",3100,0,2000,7006,0,0,7212,0,0,0,0,0,3,0,0,0,750
"2013-09-19","LG","SK",0,"이병규","LG",0,7101,0,0,7101,0,2000,0,0,0,0,0,3,0,0,0,750
"2013-09-20","두산","LG",0,"이병규","LG",1013,0,7102,0,0,1110,0,0,7005,0,0,0,4,2,0,0,750
"2013-09-22","LG","NC",0,"이병규","LG",1003,0,3000,0,7005,0,7005,0,7100,0,0,0,4,1,0,0,750
"2013-09-25","LG","한화",0,"이병규","LG",7101,0,7005,0,0,7101,0,7101,0,0,0,0,4,0,0,0,750
"2013-09-28","넥센","LG",0,"이병규","LG",0,7101,0,0,7102,0,7101,0,7004,0,0,0,4,0,0,0,750
"2013-09-29","삼성","LG",0,"이병규","LG",1110,0,3000,1019,0,7104,0,7004,0,0,0,0,4,2,2,1,750
"2013-09-30","두산","LG",0,"이병규","LG",7101,0,0,7003,0,1011,0,7206,0,0,0,0,4,1,1,0,750
"2013-10-01","LG","롯데",0,"이병규","LG",3000,0,7003,0,7101,0,1013,0,0,0,0,0,3,1,0,0,750
"2013-10-02","한화","LG",0,"이병규","LG",1019,1116,0,1116,0,0,7004,0,2000,0,0,0,5,3,2,1,750
"2013-10-03","한화","LG",0,"이병규","LG",1011,0,0,1011,0,7101,0,0,7005,0,0,0,4,2,0,0,750
"2013-10-05","두산","LG",0,"이병규","LG",0,7107,0,7101,0,1110,0,2000,0,0,0,0,4,1,2,1,750
"2014-03-29","LG","두산",0,"이병규","LG",7004,0,7006,0,7004,0,7101,0,0,0,0,0,4,0,0,0,750
"2014-03-30","LG","두산",0,"이병규","LG",1017,0,7104,0,3000,1019,7003,0,7100,0,0,0,5,2,3,1,750
"2014-04-01","SK","LG",0,"이병규","LG",0,1019,2000,0,0,3000,0,0,0,0,0,0,2,1,2,0,750
"2014-04-02","SK","LG",0,"이병규","LG",0,7107,0,1019,0,10157101,0,0,0,0,0,0,4,2,0,2,750
"2014-04-03","SK","LG",0,"이병규","LG",1011,0,2000,0,0,7003,7005,0,0,0,0,0,4,1,0,0,750
"2014-04-08","LG","롯데",0,"이병규","LG",0,7214,0,7101,0,7107,0,2000,0,2000,0,0,5,0,0,0,750
"2014-04-09","LG","롯데",0,"이병규","LG",0,7004,0,1301,0,0,3000,7302,0,0,0,0,3,1,4,1,750
"2014-04-10","LG","롯데",0,"이병규","LG",0,7104,0,0,1011,0,3000,0,7101,0,0,0,3,1,0,0,750
"2014-04-11","NC","LG",0,"이병규","LG",0,0,7003,0,7101,0,1017,0,7006,0,0,0,4,1,0,1,750
"2014-04-12","NC","LG",0,"이병규","LG",0,7006,0,0,7100,0,0,7005,0,0,0,0,3,0,0,0,750
"2014-04-13","NC","LG",0,"이병규","LG",7102,0,0,1017,7219,0,0,7003,0,7004,0,7104,6,1,0,1,750
"2014-04-15","넥센","LG",0,"이병규","LG",0,7006,0,7005,0,7101,0,7003,0,0,1018,0,5,1,0,0,750
"2014-04-16","넥센","LG",0,"이병규","LG",0,0,0,0,0,0,0,1011,0,0,0,0,1,1,1,0,750
"2014-04-18","LG","한화",0,"이병규","LG",0,1110,0,1011,0,1110,7005,0,1019,0,0,0,5,4,0,2,750
"2014-04-19","LG","한화",0,"이병규","LG",0,7212,0,7101,0,0,7005,0,3000,7104,0,0,4,0,1,1,750
"2014-04-20","LG","한화",0,"이병규","LG",0,1011,0,7005,0,7003,7005,0,1019,0,0,0,5,2,0,1,750
"2014-04-22","LG","삼성",0,"이병규","LG",0,7104,0,7107,0,7005,0,0,0,0,0,0,3,0,0,0,750
"2014-04-23","LG","삼성",0,"이병규","LG",0,0,0,0,0,7004,0,2000,0,0,0,0,2,0,0,0,750
"2014-04-24","LG","삼성",0,"이병규","LG",0,7107,0,7304,0,7104,0,7004,0,1118,0,0,5,1,0,0,750
"2014-04-25","기아","LG",0,"이병규","LG",0,0,0,0,0,0,0,3100,0,0,0,0,0,0,0,0,750
"2014-04-26","기아","LG",0,"이병규","LG",2000,0,0,7101,0,0,0,0,0,0,0,0,2,0,0,0,750
"2014-04-27","기아","LG",0,"이병규","LG",0,0,0,0,0,0,0,7101,0,0,0,0,1,0,1,0,750
"2014-04-29","LG","NC",0,"이병규","LG",0,1017,0,7006,0,7101,0,0,7100,0,0,0,4,1,0,1,750
"2014-04-30","LG","NC",0,"이병규","LG",0,0,0,0,0,0,0,0,1019,0,0,0,1,1,1,0,750
"2014-05-01","LG","NC",0,"이병규","LG",1304,0,0,2000,0,7405,0,7101,0,0,0,0,4,1,3,1,750
"2014-05-03","두산","LG",0,"이병규","LG",7005,0,0,1019,7006,0,0,2000,0,0,0,0,4,1,0,0,750
"2014-05-04","두산","LG",0,"이병규","LG",0,1011,7100,7102,0,0,1011,7101,0,0,0,0,5,2,0,3,750
"2014-05-05","두산","LG",0,"이병규","LG",2000,0,0,1017,7104,0,0,2000,0,0,0,0,4,1,0,1,750
"2014-05-06","한화","LG",0,"이병규","LG",0,1019,0,7101,0,7101,0,1019,3100,0,0,0,4,2,0,2,750
"2014-05-07","한화","LG",0,"이병규","LG",1018,0,7101,0,7101,0,7104,0,0,0,0,0,4,1,1,0,750
"2014-05-13","롯데","LG",0,"이병규","LG",0,7100,0,7220,0,7001,0,7005,0,0,0,0,4,0,0,0,750
"2014-05-14","롯데","LG",0,"이병규","LG",0,7001,0,7006,0,2000,0,2000,0,0,0,0,4,0,0,0,750
"2014-05-15","롯데","LG",0,"이병규","LG",0,2000,0,0,7304,0,7100,7101,0,0,0,0,4,0,0,0,750
"2014-05-20","LG","기아",0,"이병규","LG",1019,0,7407,0,0,7104,1111,2000,0,0,0,0,5,2,0,1,750
"2014-05-21","LG","기아",0,"이병규","LG",7001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,750
"2014-08-12","SK","LG",0,"이병규","LG",0,0,0,0,0,0,0,7101,0,0,0,0,1,0,0,0,750
"2014-08-13","SK","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,7100,0,0,0,1,0,0,0,750
"2014-08-15","NC","LG",0,"이병규","LG",7101,0,7100,0,0,1011,0,0,0,0,0,0,3,1,0,0,750
"2014-08-16","LG","삼성",0,"이병규","LG",0,7104,0,7002,0,7107,0,7101,0,0,0,0,4,0,0,0,750
"2014-08-19","LG","넥센",0,"이병규","LG",0,0,0,0,0,0,0,7107,0,0,0,0,1,0,0,0,750
"2014-08-20","LG","넥센",0,"이병규","LG",0,0,0,0,0,0,0,7104,0,0,0,0,1,0,0,0,750
"2014-08-22","기아","LG",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,750
"2014-08-24","LG","롯데",0,"이병규","LG",0,0,0,0,0,0,0,1017,0,0,0,0,1,1,1,0,750
"2014-08-27","LG","두산",0,"이병규","LG",1017,0,2000,7005,0,0,7101,0,7301,0,0,0,5,1,1,0,750
"2014-08-28","LG","SK",0,"이병규","LG",0,0,0,0,0,0,0,7005,0,0,0,0,1,0,0,0,750
"2014-08-29","LG","SK",0,"이병규","LG",0,7206,0,1116,7302,0,7006,0,0,0,0,0,4,1,0,1,750
"2014-08-30","롯데","LG",0,"이병규","LG",1011,0,7107,0,0,7402,0,7300,0,0,0,0,4,1,1,0,750
"2014-08-31","롯데","LG",0,"이병규","LG",0,1011,0,2000,0,7005,0,0,7008,0,0,0,4,1,0,0,750
"2014-09-04","두산","LG",0,"이병규","LG",0,3000,7101,0,7001,0,7101,0,0,0,0,0,3,0,0,0,750
"2014-09-05","두산","LG",0,"이병규","LG",0,1011,0,2000,7002,0,7004,0,0,0,0,0,4,1,0,0,750
"2014-09-07","LG","한화",0,"이병규","LG",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,750
"2014-09-09","LG","기아",0,"이병규","LG",0,3000,7000,0,1011,0,2000,0,0,0,0,0,3,1,1,0,750
"2014-09-13","삼성","LG",0,"이병규","LG",0,7100,0,1011,0,1011,0,7003,0,0,0,0,4,2,1,0,750
"2014-10-03","넥센","LG",0,"이병규","LG",0,6102,1017,0,1011,0,7006,0,0,0,0,0,3,2,1,1,750
"2014-10-04","넥센","LG",0,"이병규","LG",0,7100,0,7402,0,1019,0,0,0,0,0,0,3,1,0,0,750
"2014-10-05","넥센","LG",0,"이병규","LG",0,7102,0,0,6001,4104,0,7005,0,0,0,0,3,0,0,1,750
"2014-10-06","NC","LG",0,"이병규","LG",0,7006,0,7100,0,0,7004,0,0,0,0,0,3,0,0,0,750
"2014-10-09","기아","LG",0,"이병규","LG",0,0,0,0,0,0,0,1011,1017,0,0,0,2,2,0,1,750
"2014-10-11","LG","두산",0,"이병규","LG",0,7101,0,1017,7005,0,0,3000,0,0,0,0,3,1,0,1,750
"2014-10-12","LG","두산",0,"이병규","LG",0,7101,0,1019,0,7302,0,1019,0,0,0,0,4,2,1,0,750
"2014-10-15","LG","삼성",0,"이병규","LG",0,7006,0,7101,0,7005,0,0,0,0,0,0,3,0,0,0,750
"2014-10-17","LG","롯데",0,"이병규","LG",0,0,0,0,0,0,2000,0,0,0,0,0,1,0,0,0,750
"2015-03-28","LG","기아",0,"이병규","LG",0,7107,0,1017,0,0,2000,0,7006,0,0,0,4,1,0,0,750
"2015-03-29","LG","기아",0,"이병규","LG",7100,0,7104,0,7100,0,7104,0,2000,0,0,0,5,0,0,0,750
"2015-03-31","롯데","LG",0,"이병규","LG",0,7006,0,0,1110,0,7006,0,0,0,0,0,3,1,0,1,750
"2015-04-01","롯데","LG",0,"이병규","LG",7006,0,7005,0,0,7005,2000,0,0,1008,0,0,5,1,0,0,750
"2015-04-03","삼성","LG",0,"이병규","LG",0,0,0,0,0,0,0,7206,0,0,0,0,1,0,0,0,750
"2015-04-05","삼성","LG",0,"이병규","LG",0,0,0,0,0,0,0,5005,0,0,0,0,0,0,1,0,750
"2015-04-07","LG","한화",0,"이병규","LG",0,0,0,0,0,0,7006,0,3000,0,0,0,1,0,0,0,750
"2015-04-09","LG","한화",0,"이병규","LG",0,0,0,0,0,0,0,0,1017,0,0,0,1,1,0,0,750
"2015-04-10","두산","LG",0,"이병규","LG",0,0,0,0,0,0,0,1303,0,0,0,0,1,1,3,1,750
"2015-04-11","두산","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,7100,0,0,0,1,0,0,0,750
"2015-04-12","두산","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,750
"2015-04-15","기아","LG",0,"이병규","LG",0,0,0,0,0,0,7006,0,0,0,0,0,1,0,0,0,750
"2015-04-18","LG","SK",0,"이병규","LG",0,0,0,0,0,0,0,0,7101,0,0,0,1,0,0,0,750
"2015-04-21","한화","LG",0,"이병규","LG",0,0,0,0,0,0,7004,0,0,0,0,0,1,0,0,0,750
"2015-04-22","한화","LG",0,"이병규","LG",0,0,0,3000,0,0,0,0,0,0,0,0,0,0,1,0,750
"2015-04-23","한화","LG",0,"이병규","LG",0,7100,7100,0,1111,7006,0,0,0,0,0,0,4,1,0,0,750
"2015-04-24","LG","NC",0,"이병규","LG",0,7005,0,0,1017,0,2000,0,7104,0,0,0,4,1,0,0,750
"2015-04-25","LG","NC",0,"이병규","LG",0,7102,0,3000,2000,0,7100,0,0,0,0,0,3,0,0,0,750
"2015-04-26","LG","NC",0,"이병규","LG",0,7402,0,7100,0,1011,2000,0,0,0,0,0,4,1,0,1,750
"2015-04-28","LG","삼성",0,"이병규","LG",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,750
"2015-04-29","LG","삼성",0,"이병규","LG",0,2000,0,2000,0,1019,0,7104,0,0,0,0,4,1,1,0,750
"2015-04-30","LG","삼성",0,"이병규","LG",0,0,0,0,0,0,0,0,1117,0,0,0,1,1,0,0,750
"2015-05-01","넥센","LG",0,"이병규","LG",0,7003,0,0,7005,0,0,7100,0,0,0,0,3,0,0,0,750
"2015-05-02","넥센","LG",0,"이병규","LG",0,0,0,0,2000,0,0,0,0,0,0,0,1,0,0,0,750
"2015-05-03","넥센","LG",0,"이병규","LG",0,0,0,0,0,0,0,7107,0,0,0,0,1,0,0,0,750
"2015-05-05","LG","두산",0,"이병규","LG",7107,0,0,1019,0,2000,0,7107,0,0,0,0,4,1,0,0,750
"2015-05-06","LG","두산",0,"이병규","LG",0,6004,0,7100,0,7100,0,7004,7206,0,0,0,5,0,0,0,750
"2015-05-07","LG","두산",0,"이병규","LG",0,0,0,0,0,0,0,0,7006,0,0,0,1,0,0,0,750
"2015-05-08","LG","KT",0,"이병규","LG",0,0,0,0,0,0,0,0,7101,0,0,0,1,0,0,0,750
"2015-05-13","NC","LG",0,"이병규","LG",0,0,0,0,0,0,7206,0,0,0,0,0,1,0,0,0,750
"2015-05-14","NC","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,0,2000,0,0,1,0,0,0,750
"2015-05-15","SK","LG",0,"이병규","LG",0,0,0,0,0,0,0,1110,0,0,0,0,1,1,0,0,750
"2015-05-16","SK","LG",0,"이병규","LG",0,0,0,0,0,0,1011,0,0,0,0,0,1,1,1,0,750
"2015-05-17","SK","LG",0,"이병규","LG",0,2000,0,7101,1110,0,0,7100,0,0,0,0,4,1,0,0,750
"2015-05-19","LG","넥센",0,"이병규","LG",0,1116,0,1011,0,0,0,0,0,0,0,0,2,2,1,0,750
"2015-09-01","LG","넥센",0,"이병규","LG",0,0,0,0,0,1013,0,0,7003,0,0,0,2,1,1,0,750
"2015-09-02","LG","넥센",0,"이병규","LG",0,0,0,0,0,7100,0,0,0,0,0,0,1,0,0,0,750
"2015-09-03","KT","LG",0,"이병규","LG",0,0,0,0,0,0,7101,0,0,0,0,0,1,0,0,0,750
"2015-09-04","KT","LG",0,"이병규","LG",0,0,0,0,0,0,0,7301,0,0,0,0,1,0,0,0,750
"2015-09-05","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,1019,0,0,0,1,1,0,0,750
"2015-09-06","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,7100,0,0,0,0,0,1,0,0,0,750
"2015-09-08","한화","LG",0,"이병규","LG",0,0,0,0,0,0,0,2000,0,0,0,0,1,0,0,0,750
"2015-09-10","LG","KT",0,"이병규","LG",0,0,0,0,0,7006,0,0,0,0,0,0,1,0,0,0,750
"2015-09-11","LG","KT",0,"이병규","LG",0,0,0,0,1117,0,0,0,0,0,0,0,1,1,0,0,750
"2015-09-13","LG","기아",0,"이병규","LG",0,0,0,0,0,0,7102,0,0,0,0,0,1,0,0,0,750
"2015-09-16","LG","넥센",0,"이병규","LG",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,750
"2015-09-19","넥센","LG",0,"이병규","LG",0,0,0,0,0,3000,0,1019,0,0,0,0,1,1,0,0,750
"2015-09-21","KT","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,750
"2015-09-22","LG","기아",0,"이병규","LG",0,0,0,0,0,0,7006,0,7214,0,0,0,2,0,0,0,750
"2015-09-25","LG","NC",0,"이병규","LG",0,0,0,0,0,0,0,0,7004,0,0,0,1,0,0,0,750
"2015-09-30","LG","SK",0,"이병규","LG",0,0,0,0,0,0,0,0,7101,0,0,0,1,0,0,0,750
"2015-10-01","NC","LG",0,"이병규","LG",0,0,0,0,0,0,0,0,2000,0,0,0,1,0,0,0,750
"2015-10-03","롯데","LG",0,"이병규","LG",0,0,0,0,0,0,0,7003,0,0,0,0,1,0,0,0,750
"2015-10-06","LG","기아",0,"이병규","LG",7104,0,2000,0,7005,0,1011,0,0,0,0,0,4,1,0,0,750
"2016-10-08","두산","LG",0,"이병규","LG",0,0,0,1017,0,0,0,0,0,0,0,0,1,1,0,0,750
